numero_nfse;data_emissao;tipo_entidade;municipio;cliente_nome;valor_mensal;pago_ou_não;
1995;27/01/2026;municipio;CAMPO ALEGRE DE LOURDES;FUNDO MUNICIPAL DE EDUCACAO DE CAMPO ALEGRE DE LOURDES;7000;Não;
1996;27/01/2026;municipio;CONCEIÇÃO DA FEIRA;MUNICIPIO DE CONCEICAO DA FEIRA;6500;Sim;
1997;27/01/2026;municipio;CONDE;MUNICIPIO DE CONDE;20000;Sim;
1998;27/01/2026;municipio;CONDE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONDE;5000;Sim;
1999;27/01/2026;municipio;CONDE;FUNDO MUNICIPAL DE EDUCACAO - FME;5000;Sim;
2000;27/01/2026;municipio;CONDE;FUNDO MUNICIPAL DE SAUDE DE CONDE;5000;Sim;
2001;27/01/2026;municipio;CANDEIAS;MUNICIPIO DE CANDEIAS;25500;Sim;
2002;27/01/2026;municipio;QUIJINGUE;MUNICIPIO DE QUIJINGUE;13000;Sim;
2003;27/01/2026;municipio;QUIJINGUE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;5000;Sim;
2004;27/01/2026;municipio;QUIJINGUE;SECRETARIA MUNICIPAL DA EDUCACAO;6000;Sim;
2005;27/01/2026;municipio;QUIJINGUE;FUNDO MUNICIPAL DE SAUDE DE QUIJINGUE;5000;Sim;
2006;27/01/2026;municipio;PEDRO ALEXANDRE;MUNICIPIO DE PEDRO ALEXANDRE;18000;Sim;
2007;27/01/2026;municipio;PEDRO ALEXANDRE;FUNDO MUNICIPAL DE SAUDE;7000;Sim;
2008;27/01/2026;municipio;IGRAPIÚNA;MUNICIPI DE IGRAPIUNA;7083,09;Sim;
2009;27/01/2026;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE SAUDE;6071,22;Sim;
2010;27/01/2026;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE EDUCACAO DE IGRAPIUNA;6071,22;Sim;
2011;27/01/2026;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4047,48;Sim;
2012;27/01/2026;municipio;SÃO FELIPE;MUNICIPIO DE SAO FELIPE;12000;Sim;
2013;27/01/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE ACAO SOCIAL;3000;Sim;
2014;27/01/2026;municipio;SÃO FELIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE SAO FELIPE;4000;Sim;
2015;27/01/2026;municipio;SÃO FELIPE;FUNDO MUNICIPAL DE SAUDE;6000;Não;
2016;27/01/2026;municipio;SÃO FELIPE;MUNICIPIO DE SAO FELIPE;10000;Sim;
2017;27/01/2026;municipio;IBIRAPITANGA;MUNICIPIO DE IBIRAPITANGA;15500;Sim;
2018;27/01/2026;municipio;IBIRAPITANGA;FUNDO MUNICIPAL DE EDUCACIONAL - FME;5000;Sim;
2019;27/01/2026;municipio;IBIRAPITANGA;FUNDO MUNICIPAL DE SAUDE IBIRAPITANGA;5000;Sim;
2020;27/01/2026;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;13000;Sim;
2021;27/01/2026;municipio;JAGUARIPE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS DE JAGUARIPE;3000;Sim;
2022;27/01/2026;municipio;JAGUARIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE JAGUARIPE;7000;Sim;
2023;27/01/2026;municipio;JAGUARIPE;FUNDO MUNICIPAL DE SAUDE;7000;Sim;
2024;27/01/2026;municipio;SEABRA;MUNICIPIO DE SEABRA;15000;Sim;
2025;27/01/2026;municipio;SEABRA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SEABRA;5000;Sim;
2026;27/01/2026;municipio;SEABRA;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
2027;27/01/2026;municipio;SEABRA;FUNDO MUNICIPAL DE EDUCACAO - FME;5000;Sim;
2028;27/01/2026;municipio;OLIVEIRA DOS BREJINHOS;MUNICIPIO DE SEABRA;9600;Sim;
2029;27/01/2026;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;9600;;
2030;27/01/2026;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE SAUDE;3000;;
2031;27/01/2026;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA MUNICIPAL DA EDUCACAO SEMED;4000;Sim;
2032;27/01/2026;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;1200;;
2033;27/01/2026;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;4500;Sim;
2034;27/01/2026;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA MUNICIPAL DA EDUCACAO SEMED;4500;Sim;
2035;27/01/2026;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;20000;Sim;
2036;27/01/2026;municipio;SOUTO SOARES;MUNICIPIO DE SOUTO SOARES;6000;Sim;
2037;27/01/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE SAUDE DE SOUTO SOARES;4000;Sim;
2038;27/01/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE EDUCACAO DE SOUTO SOARES;4000;Sim;
2039;27/01/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SOUTO SOARES;4000;Sim;
2040;27/01/2026;municipio;ITAJU DO COLÔNIA;MUNICIPIO DE ITAJU DO COLONIA;9000;Sim;
2041;27/01/2026;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
2042;27/01/2026;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE EDUCACAO DE ITAJU DO COLONIA;4500;Sim;
2043;27/01/2026;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE SAUDE ITAJU DO COLONIA;4500;Sim;
2044;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;PREFEITURA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;12000;Sim;
2045;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNIC. DE ASS. SOCIAL - OLIV. DOS BREJINHOS;8000;Sim;
2046;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS;9000;Sim;
2047;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;F. M. S. - Oliveira dos Brejinhos;9000;Sim;
2048;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS;8000;Sim;
2049;28/01/2026;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;18000;Sim;
2050;28/01/2026;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE SAUDE FMS;6500;Sim;
2051;28/01/2026;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE EDUCACAO - FME DO MUNICIPIO DE WENCESLAU GUIMARAES;4000;Sim;
2052;28/01/2026;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
2053;28/01/2026;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;5000;Sim;
2054;28/01/2026;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;10000;Sim;
2055;28/01/2026;municipio;SÃO MIGUEL DAS MATAS;MUNICIPIO DE SAO MIGUEL DAS MATAS;20625;;
2056;28/01/2026;municipio;SÃO MIGUEL DAS MATAS;MUNICIPIO DE SAO MIGUEL DAS MATAS;7667;Sim;
2057;28/01/2026;municipio;ITABUNA;FUNDACAO ITABUNENSE DE CULTURA E CIDADANIA;9000;Sim;
2058;28/01/2026;municipio;GUARATINGA;MUNICIPIO DE GUARATINGA;10000;Sim;
2059;28/01/2026;municipio;GUARATINGA;FUNDO MUNICIPAL DE SAUDE DE GUARATINGA;7500;Sim;
2060;28/01/2026;municipio;GUARATINGA;FUNDO MUNICIPAL DE EDUCACAO - FME;7500;Sim;
2061;28/01/2026;municipio;GLÓRIA;MUNICIPIO DE GLORIA;17000;Sim;
2061;28/01/2026;municipio;GLÓRIA;MUNICIPIO DE GLORIA;1000;Não;
2062;28/01/2026;municipio;GLÓRIA;FUNDO MUNICIPAL DE ASSISTENCIA E BEM - ESTAR SOCIAL - FUMABES;3000;Sim;
2063;28/01/2026;municipio;GLÓRIA;SECRETARIA MUNICIPAL DE EDUCACAO DE GLORIA-BA;4000;Sim;
2064;28/01/2026;municipio;GLÓRIA;FMS-FUNDO MUNICIPAL DE SAUDE;5000;Sim;
2065;28/01/2026;municipio;JIQUIRIÇÁ;FUNDO MUNICIPAL DE EDUCACAO - FMED;910,2;Sim;
2066;28/01/2026;municipio;JIQUIRIÇÁ;FUNDO MUNICIPAL DE SAUDE DE JIQUIRICA;910,2;Sim;
2067;28/01/2026;municipio;IBOTIRAMA;PREFEITURA MUNICIPAL DE IBOTIRAMA;22000;Sim;
2068;28/01/2026;municipio;IBOTIRAMA;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
2069;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE EDUCACAO - FME;3000;Sim;
2070;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IBOTIRAMA;3000;Sim;
2071;28/01/2026;municipio;SANTO ESTÊVÃO;MUNICIPIO DE SANTO ESTEVAO;15000;;
2072;28/01/2026;municipio;SANTO ESTÊVÃO;SECRETARIA DA EDUCACAO;5000;;
2073;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE SAUDE DE SANTO ESTEVAO;5000;;
2074;28/01/2026;municipio;SANTO ESTÊVÃO;MUNICIPIO DE SANTO ESTEVAO;15000;Sim;
2075;28/01/2026;municipio;SANTO ESTÊVÃO;SECRETARIA DA EDUCACAO;5000;Sim;
2076;28/01/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE SAUDE DE SANTO ESTEVAO;5000;Sim;
2077;28/01/2026;municipio;CARDEAL DA SILVA;MUNICIPIO DE CARDEAL DA SILVA;11250;Sim;
2078;30/01/2026;municipio;BURITIRAMA;MUNICIPIO DE BURITIRAMA;32000;Sim;
2079;30/01/2026;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;6500;Sim;
2080;30/01/2026;municipio;BOA VISTA DO TUPIM;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS;4000;Sim;
2081;30/01/2026;municipio;BOA VISTA DO TUPIM;FUNDO MUNICIPAL DE EDUCACAO - FME;4000;;
2082;30/01/2026;municipio;BOA VISTA DO TUPIM;FUNDO MUNICIPAL DE SAUDE FUNSAUDE;4000;Sim;
2083;30/01/2026;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;4500;Sim;
2084;30/01/2026;municipio;ITABUNA;RCX LOCACOES E SERVICOS LTDA;12000;;
2085;30/01/2026;municipio;ITUBERÁ;MUNICIPIO DE ITUBERA;17500;Não;
2086;30/01/2026;municipio;ITUBERÁ;FUNDO MUNICIPAL DE SAUDE DE ITUBERA;4500;Não;
2087;30/01/2026;municipio;ITUBERÁ;FUNDO MUNICIPAL DE EDUCACAO - FME;4500;Não;
2088;30/01/2026;municipio;ITUBERÁ;FUNDO MUNICIPAL DE ASSISTENCIA SOCIA;4500;Não;
2089;02/02/2026;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;4000;Sim;
2090;03/02/2026;municipio;SALVADOR;FABRICIO DIAS NUNES DA SILVA;11200;;
2091;03/02/2026;municipio;SALVADOR;FABRICIO DIAS NUNES DA SILVA;11200;;
2092;04/02/2026;municipio;CAMPO ALEGRE DE LOURDES;MUNICIPIO DE CAMPO ALEGRE DE LOURDES;1000;;
2093;04/02/2026;municipio;SALVADOR;MARCONE AMARAL COSTA JUNIOR;9000;;
2094;05/02/2026;municipio;LAMARÃO;FUNDO MUNICIPAL DE SAUDE - FMS;4500;Sim;
2095;05/02/2026;municipio;LAMARÃO;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE E LAZER -;4500;Sim;
2096;05/02/2026;municipio;LAMARÃO;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
2097;05/02/2026;municipio;LAMARÃO;MUNICIPIO DE LAMARAO;9000;Sim;
2098;09/02/2026;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;2000;Sim;
2099;09/02/2026;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;16000;Sim;
2100;10/02/2026;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
2101;10/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;9383,79;Sim;
2102;10/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4170,58;Não;
2103;10/02/2026;municipio;BARROCAS;FUNDO MUNICIPAL DE SAUDE;4170,58;Não;
2104;10/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4691,9;Sim;
2105;10/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4691,9;Sim;
2106;10/02/2026;municipio;BARROCAS;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;4170,58;Não;
2107;13/02/2026;municipio;SÃO MIGUEL DAS MATAS;MUNICIPIO DE SAO MIGUEL DAS MATAS;20625;Sim;
2110;18/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;16500;Sim;
2111;19/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;8750;Sim;
2112;19/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;4500;Sim;
2113;19/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;4500;;
2114;19/02/2026;camara;CAMAMU;CAMAMU CAMARA DE VEREADORES;8750;Sim;
2115;19/02/2026;camara;CAMPO ALEGRE DE LOURDES;CAMARA MUNICIPAL DE CAMPO ALEGRE DE LOURDES;9000;Sim;
2116;19/02/2026;camara;CAMPO ALEGRE DE LOURDES;CAMARA MUNICIPAL DE CAMPO ALEGRE DE LOURDES;7500;;
2117;19/02/2026;camara;GLÓRIA;CAMARA MUNICIPAL DE GLORIA;11072,76;Sim;
2118;19/02/2026;camara;GLÓRIA;CAMARA MUNICIPAL DE GLORIA;6267,6;Sim;
2119;19/02/2026;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;10000;Sim;
2120;19/02/2026;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;2500;Sim;
2121;19/02/2026;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;4500;;
2122;19/02/2026;camara;OLIVEIRA DOS BREJINHOS;CÂMARA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;10230,77;Sim;
2123;19/02/2026;camara;OLIVEIRA DOS BREJINHOS;CÂMARA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;4700;Sim;
2124;19/02/2026;camara;OLIVEIRA DOS BREJINHOS;CÂMARA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;4000;Sim;
2125;19/02/2026;camara;QUIJINGUE;CAMARA MUNICIPAL DE QUIJINGUE;9000;Sim;
2126;19/02/2026;camara;QUIJINGUE;CAMARA MUNICIPAL DE QUIJINGUE;4000;Sim;
2127;19/02/2026;camara;QUIJINGUE;CAMARA MUNICIPAL DE QUIJINGUE;3500;Sim;
2128;19/02/2026;camara;RAFAEL JAMBEIRO;RAFAEL JAMBEIRO CAMARA MUNICIPAL;10000;Sim;
2129;19/02/2026;camara;RAFAEL JAMBEIRO;RAFAEL JAMBEIRO CAMARA MUNICIPAL;5000;Sim;
2130;19/02/2026;camara;RAFAEL JAMBEIRO;RAFAEL JAMBEIRO CAMARA MUNICIPAL;5000;Sim;
2131;19/02/2026;camara;SÁTIRO DIAS;CAMARA MUNICIPAL DE SATIRO DIAS;18000;Sim;
2132;19/02/2026;camara;SÁTIRO DIAS;CAMARA MUNICIPAL DE SATIRO DIAS;9600;Sim;
2133;19/02/2026;camara;SÁTIRO DIAS;CAMARA MUNICIPAL DE SATIRO DIAS;8400;Sim;
2134;19/02/2026;camara;SANTA BÁRBARA;CAMARA MUNICIPAL DE VEREADORES DE SANTA BARBARA B;9401,4;Sim;
2135;19/02/2026;camara;SANTA BÁRBARA;CAMARA MUNICIPAL DE VEREADORES DE SANTA BARBARA B;4500;Sim;
2136;19/02/2026;camara;SANTA BÁRBARA;CAMARA MUNICIPAL DE VEREADORES DE SANTA BARBARA B;4800;Sim;
2137;19/02/2026;camara;VALENÇA;VALENCA-CAMARA MUNICIPAL DE VEREADORES;15000;Sim;
2138;19/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;4500;Sim;
2139;19/02/2026;camara;CAMPO ALEGRE DE LOURDES;CAMARA MUNICIPAL DE CAMPO ALEGRE DE LOURDES;7500;Sim;
2140;19/02/2026;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;4500;Sim;
2141;19/02/2026;municipio;PAULO AFONSO;CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DE PAULO AFONSO;10000;Sim;
2142;21/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;8750;;
2143;23/02/2026;camara;NORDESTINA;CAMARA DE VEREADORES DE NORDESTINA;2500;;
2144;23/02/2026;camara;NORDESTINA;CAMARA DE VEREADORES DE NORDESTINA;2500;;
2146;24/02/2026;municipio;SOUTO SOARES;MUNICIPIO DE SOUTO SOARES;6000;Sim;
2147;24/02/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE SAUDE DE SOUTO SOARES;4000;Sim;
2148;24/02/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE EDUCACAO DE SOUTO SOARES;4000;Sim;
2149;24/02/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SOUTO SOARES;4000;Sim;
2150;25/02/2026;camara;APORÁ;CAMARA MUNICIPAL DE APORA;16500;;
2151;25/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4691,9;Sim;
2152;25/02/2026;municipio;BARROCAS;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;4170,58;Não;
2153;25/02/2026;municipio;BARRA DO ROCHA;MUNICIPIO DE BARRA DO ROCHA;10000;Não;
2154;25/02/2026;municipio;BURITIRAMA;SECRETARIA MUNICIPAL DE EDUCACAO;9000;Sim;
2155;25/02/2026;municipio;BOM JESUS DA LAPA;FUNDO MUNICIPAL DE EDUCACAO DO MUNICIPIO DE BOM JESUS DA LAP;3000;Sim;
2156;25/02/2026;municipio;BOTUPORÃ;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE BOTUPORA;10062,5;Sim;
2157;25/02/2026;municipio;GLÓRIA;FUNDO MUNICIPAL DE ASSISTENCIA E BEM - ESTAR SOCIAL - FUMABE;3000;Não;
2158;25/02/2026;municipio;CARDEAL DA SILVA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;5625;Sim;
2159;25/02/2026;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE EDUCACAO DE IGRAPIUNA;6071,22;Sim;
2160;25/02/2026;municipio;CONDE;FUNDO MUNICIPAL DE EDUCACAO - FME;5000;Sim;
2161;25/02/2026;municipio;IBIRATAIA;MUNICIPIO DE IBIRATAIA;20000;Sim;
2162;25/02/2026;municipio;JAGUARIPE;FUNDO MUNICIPAL DE SAUDE;7000;Sim;
2163;25/02/2026;municipio;LAMARÃO;MUNICIPIO DE LAMARAO;9000;Não;
2164;25/02/2026;municipio;ITUBERÁ;FUNDO MUNICIPAL DE SAUDE DE ITUBERA;4500;Não;
2165;25/02/2026;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS;9000;Sim;
2166;25/02/2026;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE SAUDE DE SOUTO SOARES;4000;;
2167;25/02/2026;municipio;SEABRA;MUNICIPIO DE SEABRA;9600;Sim;
2168;25/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;9383,79;Sim;
2169;25/02/2026;municipio;BARRA DO ROCHA;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTES E LAZER;4600;Não;
2170;25/02/2026;municipio;PAULO AFONSO;CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DE PAUL;10000;;
2171;25/02/2026;municipio;BOTUPORÃ;MUNICIPIO DE BOTUPORA;14375;Sim;
2172;25/02/2026;municipio;CARDEAL DA SILVA;FUNDO MUNICIPAL DE SAUDE DE CARDEAL DA SILVA;5625;Sim;
2173;25/02/2026;municipio;SÃO FELIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE SAO FELIPE;4000;Sim;
2174;25/02/2026;municipio;CONDE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONDE;5000;Sim;
2175;25/02/2026;municipio;IBOTIRAMA;MUNICIPIO DE IBOTIRAMA;22000;Sim;
2176;25/02/2026;municipio;IBOTIRAMA;FUNDO MUNICIPAL DE EDUCACAO - FME;3000;Sim;
2177;25/02/2026;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;13000;Não;
2178;25/02/2026;municipio;BARROCAS;FUNDO MUNICIPAL DE SAUDE;4170,58;Não;
2179;25/02/2026;municipio;JAGUARIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE JAGUARIPE;7000;Sim;
2180;25/02/2026;municipio;SANTA BÁRBARA;FUMSAUDE - FUNDO MUNICIPAL DE SAUDE DE SANTA BARBARA;6500;Sim;
2181;25/02/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - OLIVEIRA DOS BREJINH;8000;Sim;
2182;25/02/2026;municipio;BURITIRAMA;MUNICIPIO DE BURITIRAMA;14000;Sim;
2183;25/02/2026;municipio;ANDORINHA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;6000;;
2184;25/02/2026;municipio;ANDORINHA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;6000;;
2185;25/02/2026;municipio;GLÓRIA;MUNICIPIO DE GLORIA;18000;Não;
2186;25/02/2026;municipio;BARRA DO ROCHA;FUNDO MUNICIPAL DE SAUDE DE BARRA DO ROCHA-BA;4400;Não;
2187;25/02/2026;municipio;CAMPO ALEGRE DE LOURDES;FUNDO MUNICIPAL DE EDUCACAO DE CAMPO ALEGRE DE LOURDES;7000;Não;
2188;25/02/2026;municipio;BOM JESUS DA LAPA;MUNICIPIO DE BOM JESUS DA LAPA;16500;Sim;
2189;25/02/2026;municipio;GUARATINGA;FUNDO MUNICIPAL DE SAUDE DE GUARATINGA;7500;Sim;
2190;25/02/2026;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4047,48;Sim;
2191;25/02/2026;municipio;CONDE;MUNICIPIO DE CONDE;20000;Sim;
2192;25/02/2026;municipio;SEABRA;MUNICIPIO DE SEABRA;15000;;
2193;25/02/2026;municipio;IBOTIRAMA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IBOTIRAMA;3000;Sim;
2194;25/02/2026;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;6000;;
2195;25/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4170,58;Não;
2196;25/02/2026;municipio;JAGUARIPE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS DE JAGUARIPE;3000;Sim;
2197;25/02/2026;municipio;BOTUPORÃ;FUNDO MUNICIPAL DE EDUCACAO-FME;10062;Sim;
2198;25/02/2026;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS;8000;Sim;
2199;25/02/2026;municipio;IGRAPIÚNA;MUNICIPIO DE IGRAPIUNA;7083,09;Sim;
2200;25/02/2026;municipio;OLIVEIRA DOS BREJINHOS;MUNICIPIO DE OLIVEIRA DOS BREJINHOS;12000;Sim;
2201;25/02/2026;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;4000;;
2202;25/02/2026;municipio;SEABRA;MUNICIPIO DE SEABRA;15000;;
2203;25/02/2026;municipio;SÃO FELIPE;FUNDO MUNICIPAL DE ACAO SOCIAL;3000;Não;
2204;25/02/2026;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNICIPAL DE SAUDE - OLIVEIRA DOS BREJINHOS;9000;Sim;
2205;25/02/2026;municipio;BOM JESUS DA LAPA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;3300;Sim;
2206;25/02/2026;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;4000;;
2207;25/02/2026;municipio;CAMPO ALEGRE DE LOURDES;MUNICIPIO DE CAMPO ALEGRE DE LOURDES;12000;;
2208;25/02/2026;municipio;CARDEAL DA SILVA;MUNICIPIO DE CARDEAL DA SILVA;11250;Sim;
2209;25/02/2026;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;18000;Sim;
2210;25/02/2026;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;4000;Sim;
2211;25/02/2026;municipio;SEABRA;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
2212;25/02/2026;municipio;ANDORINHA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;6000;;
2213;25/02/2026;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE EDUCACAO DE ITAJU DO COLONIA;4500;Sim;
2214;25/02/2026;municipio;CAMPO ALEGRE DE LOURDES;MUNICIPIO DE CAMPO ALEGRE DE LOURDES;12000;Não;
2215;25/02/2026;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4691,9;Não;
2216;25/02/2026;municipio;SÃO MIGUEL DAS MATAS;MUNICIPIO DE SAO MIGUEL DAS MATAS;7667;Sim;
2217;25/02/2026;municipio;GUARATINGA;MUNICIPIO DE GUARATINGA;10000;Sim;
2218;25/02/2026;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;6500;Sim;
2219;25/02/2026;municipio;GLÓRIA;SECRETARIA MUNICIPAL DE EDUCACAO DE GLORIA-BA;4000;Sim;
2220;25/02/2026;municipio;BURITIRAMA;MUNICIPIO DE BURITIRAMA;8100;Sim;
2221;25/02/2026;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
2222;25/02/2026;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE SAUDE IGRAPIUNA;6071,22;Sim;
2223;25/02/2026;municipio;GLÓRIA;FMS-FUNDO MUNICIPAL DE SAUDE;5000;Não;
2224;25/02/2026;municipio;LAMARÃO;FUNDO MUNICIPAL DE SAUDE - FMS;4500;Sim;
